name,ligID,targetID,instance,file_l,file_r,instance,autodock,dock,dsx,vina,score
ZINC000000034870,lig3070,target001,autodock,lig3070/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.100,-36.987,-95.466,-7.031,-7.990
ZINC000000034874,lig3071,target001,autodock,lig3071/target001/poses/pose-9.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.410,-40.236,-69.734,-6.108,-8.330
ZINC000000034883,lig3072,target001,vina,lig3072/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-9.800,-39.413,-96.828,-7.257,-8.600
ZINC000000034884,lig3073,target001,autodock,lig3073/target001/poses/pose-9.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.980,-35.297,-102.066,-7.550,-8.210
ZINC000000034890,lig3074,target001,autodock,lig3074/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.790,-41.485,-81.719,-6.919,-8.090
ZINC000000034902,lig3075,target001,vina,lig3075/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.550,-43.875,-86.040,-7.220,-8.400
ZINC000000034903,lig3076,target001,autodock,lig3076/target001/poses/pose-9.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.940,-40.639,-82.999,-6.590,-7.690
ZINC000000034908,lig3077,target001,autodock,lig3077/target001/poses/pose-4.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.100,-38.042,-95.640,-7.928,-7.600
ZINC000000034913,lig3078,target001,vina,lig3078/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.230,-40.966,-104.656,-5.778,-7.000
ZINC000000034919,lig3079,target001,autodock,lig3079/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.980,-39.001,-93.439,-6.275,-7.270
ZINC000000034927,lig3080,target001,autodock,lig3080/target001/poses/pose-4.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.930,-38.729,-98.308,-9.174,-8.440
ZINC000000034936,lig3081,target001,dock,lig3081/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.230,-45.945,-97.375,-7.924,-42.426
ZINC000000034943,lig3082,target001,dock,lig3082/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.860,-43.452,-95.786,-7.741,-42.584
ZINC000000034945,lig3083,target001,autodock,lig3083/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.020,-37.638,-105.149,-7.556,-7.360
ZINC000000034965,lig3084,target001,dock,lig3084/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.120,-44.193,-89.667,-7.336,-38.525
ZINC000000034968,lig3085,target001,vina,lig3085/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.820,-43.568,-94.330,-7.360,-8.300
ZINC000000034981,lig3086,target001,vina,lig3086/target001/poses/pose-13.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.060,-42.373,-102.121,-6.282,-6.600
ZINC000000034988,lig3087,target001,vina,lig3087/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.420,-34.191,-85.840,-7.627,-7.500
ZINC000000034989,lig3088,target001,autodock,lig3088/target001/poses/pose-3.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.200,-46.736,-95.551,-7.777,-8.810
ZINC000000034996,lig3089,target001,autodock,lig3089/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.100,-33.071,-79.602,-7.321,-7.310
ZINC000000035000,lig3090,target001,dock,lig3090/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.170,-33.840,-81.089,-6.539,-32.937
ZINC000000035002,lig3091,target001,autodock,lig3091/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.130,-34.866,-92.742,-7.252,-6.780
ZINC000000035009,lig3092,target001,vina,lig3092/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-9.270,-38.091,-99.947,-11.078,-8.200
ZINC000000035020,lig3093,target001,autodock,lig3093/target001/poses/pose-4.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-10.910,-40.389,-114.159,-9.887,-9.560
ZINC000000035023,lig3094,target001,autodock,lig3094/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-10.120,-44.942,-99.331,-6.276,-8.690
ZINC000000035024,lig3095,target001,vina,lig3095/target001/poses/pose-17.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.440,-39.383,-86.368,-7.693,-7.500
ZINC000000035026,lig3096,target001,autodock,lig3096/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.840,-33.694,-83.539,-7.902,-7.700
ZINC000000035029,lig3097,target001,autodock,lig3097/target001/poses/pose-4.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.070,-37.171,-87.841,-6.833,-7.570
ZINC000000035048,lig3098,target001,vina,lig3098/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.710,-30.256,-86.589,-8.320,-7.600
ZINC000000035062,lig3099,target001,vina,lig3099/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-9.010,-34.412,-86.158,-8.270,-9.100
ZINC000000035068,lig3100,target001,dock,lig3100/target001/poses/pose-15.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.410,-37.301,-93.446,-9.344,-34.169
ZINC000000035069,lig3101,target001,autodock,lig3101/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.260,-41.384,-96.280,-6.651,-5.860
ZINC000000035074,lig3102,target001,vina,lig3102/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.680,-31.857,-85.203,-8.434,-7.900
ZINC000000035081,lig3103,target001,autodock,lig3103/target001/poses/pose-9.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.900,-35.128,-95.302,-6.047,-6.570
ZINC000000035086,lig3104,target001,autodock,lig3104/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.980,-37.412,-78.880,-4.962,-6.240
ZINC000000035095,lig3105,target001,dock,lig3105/target001/poses/pose-16.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.820,-33.787,-84.276,-6.689,-31.173
ZINC000000035101,lig3106,target001,autodock,lig3106/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.510,-39.323,-91.845,-7.924,-7.630
ZINC000000035106,lig3107,target001,autodock,lig3107/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-10.980,-41.736,-90.286,-7.711,-10.280
ZINC000000035109,lig3108,target001,dock,lig3108/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.580,-40.711,-87.523,-6.217,-40.363
ZINC000000035115,lig3109,target001,autodock,lig3109/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.240,-37.442,-77.528,-5.590,-7.220
ZINC000000035121,lig3110,target001,vina,lig3110/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.290,-34.780,-93.766,-8.792,-8.400
ZINC000000035124,lig3111,target001,dock,lig3111/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.540,-49.504,-79.093,-6.289,-49.776
ZINC000000035125,lig3112,target001,dock,lig3112/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.340,-46.238,-67.144,-4.930,-47.083
ZINC000000035130,lig3113,target001,vina,lig3113/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.480,-42.355,-102.998,-8.870,-8.300
ZINC000000035142,lig3114,target001,vina,lig3114/target001/poses/pose-15.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.490,-32.016,-68.062,-6.398,-6.600
ZINC000000035151,lig3115,target001,autodock,lig3115/target001/poses/pose-6.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.660,-30.520,-79.120,-6.403,-7.340
ZINC000000035155,lig3116,target001,vina,lig3116/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.020,-39.391,-100.174,-6.968,-7.700
ZINC000000035159,lig3117,target001,vina,lig3117/target001/poses/pose-13.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.700,-37.996,-89.695,-7.354,-7.700
ZINC000000035168,lig3118,target001,vina,lig3118/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.740,-29.939,-83.756,-8.556,-8.700
ZINC000000035169,lig3119,target001,dock,lig3119/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,397000.000,-28.530,-49.303,-4.922,-27.469
ZINC000000035184,lig3120,target001,autodock,lig3120/target001/poses/pose-6.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.660,-45.605,-94.912,-7.858,-9.960
ZINC000000035185,lig3121,target001,vina,lig3121/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.380,-38.041,-80.292,-7.202,-7.000
ZINC000000035186,lig3122,target001,autodock,lig3122/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.970,-41.991,-101.556,-7.612,-8.570
ZINC000000035192,lig3123,target001,dock,lig3123/target001/poses/pose-25.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.950,-31.540,-77.962,-5.706,-27.287
ZINC000000035197,lig3124,target001,autodock,lig3124/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.490,-39.580,-99.186,-9.030,-8.270
ZINC000000035201,lig3125,target001,dock,lig3125/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.990,-34.586,-80.669,-7.062,-34.381
ZINC000000035202,lig3126,target001,autodock,lig3126/target001/poses/pose-3.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.790,-35.778,-76.396,-6.323,-8.030
ZINC000000035204,lig3127,target001,autodock,lig3127/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.480,-36.331,-93.989,-7.511,-8.580
ZINC000000035210,lig3128,target001,autodock,lig3128/target001/poses/pose-4.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.730,-44.251,-89.149,-8.513,-7.360
ZINC000000035215,lig3129,target001,vina,lig3129/target001/poses/pose-13.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.450,-39.363,-85.450,-7.089,-6.800
ZINC000000035220,lig3130,target001,autodock,lig3130/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.830,-41.612,-83.001,-7.482,-8.690
ZINC000000035221,lig3131,target001,autodock,lig3131/target001/poses/pose-3.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.740,-39.662,-80.978,-7.154,-6.310
ZINC000000035235,lig3132,target001,autodock,lig3132/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.640,-32.874,-79.303,-6.330,-6.130
ZINC000000035251,lig3133,target001,dock,lig3133/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.830,-35.461,-95.299,-6.171,-35.198
ZINC000000035254,lig3134,target001,vina,lig3134/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.210,-41.735,-88.309,-7.062,-8.300
ZINC000000035272,lig3135,target001,autodock,lig3135/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.700,-37.060,-91.494,-7.808,-8.310
ZINC000000035274,lig3136,target001,autodock,lig3136/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.750,-36.941,-92.692,-8.123,-7.600
ZINC000000035277,lig3137,target001,vina,lig3137/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.720,-43.301,-102.214,-7.792,-7.600
ZINC000000035286,lig3138,target001,autodock,lig3138/target001/poses/pose-9.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.810,-33.855,-65.061,-7.086,-7.730
ZINC000000035294,lig3139,target001,dock,lig3139/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.980,-33.294,-74.809,-7.856,-30.784
ZINC000000035300,lig3140,target001,dock,lig3140/target001/poses/pose-17.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.140,-35.514,-76.513,-5.792,-33.050
ZINC000000035308,lig3141,target001,vina,lig3141/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.570,-33.516,-88.224,-8.368,-8.500
ZINC000000035327,lig3142,target001,dock,lig3142/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.010,-38.486,-82.085,-6.853,-38.639
ZINC000000035331,lig3143,target001,dock,lig3143/target001/poses/pose-16.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.580,-32.939,-98.090,-6.450,-32.272
ZINC000000035340,lig3144,target001,vina,lig3144/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.350,-40.949,-93.381,-8.787,-9.200
ZINC000000035341,lig3145,target001,autodock,lig3145/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.160,-40.201,-94.972,-9.239,-9.190
ZINC000000035342,lig3146,target001,vina,lig3146/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.940,-36.326,-89.504,-8.533,-9.100
ZINC000000035344,lig3147,target001,dock,lig3147/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.190,-41.420,-88.764,-6.970,-38.284
ZINC000000035353,lig3148,target001,autodock,lig3148/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.410,-37.364,-95.895,-6.679,-8.810
ZINC000000035358,lig3149,target001,autodock,lig3149/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.060,-38.598,-85.603,-5.853,-7.140
ZINC000000035363,lig3150,target001,autodock,lig3150/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.820,-38.659,-89.163,-9.261,-8.750
ZINC000000035366,lig3151,target001,autodock,lig3151/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.660,-40.506,-100.424,-7.433,-6.690
ZINC000000035372,lig3152,target001,vina,lig3152/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.910,-32.589,-93.077,-7.046,-8.100
ZINC000000035374,lig3153,target001,autodock,lig3153/target001/poses/pose-4.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.160,-38.693,-93.331,-7.253,-7.350
ZINC000000035385,lig3154,target001,dock,lig3154/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.010,-32.192,-68.189,-6.378,-32.502
ZINC000000035387,lig3155,target001,autodock,lig3155/target001/poses/pose-9.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.000,-29.680,-93.819,-8.917,-8.050
ZINC000000035388,lig3156,target001,autodock,lig3156/target001/poses/pose-3.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.050,-33.814,-85.302,-5.548,-7.320
ZINC000000035391,lig3157,target001,autodock,lig3157/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.750,-33.943,-99.857,-7.950,-8.390
ZINC000000035399,lig3158,target001,dock,lig3158/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.370,-33.582,-86.456,-5.267,-33.046
ZINC000000035406,lig3159,target001,vina,lig3159/target001/poses/pose-14.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.690,-38.467,-99.272,-8.762,-8.300
ZINC000000035415,lig3160,target001,autodock,lig3160/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.550,-32.777,-73.391,-6.330,-5.810
ZINC000000035433,lig3161,target001,vina,lig3161/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-4.920,-33.987,-99.086,-5.848,-6.700
ZINC000000035434,lig3162,target001,vina,lig3162/target001/poses/pose-14.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.620,-36.606,-99.141,-6.838,-7.600
ZINC000000035443,lig3163,target001,vina,lig3163/target001/poses/pose-17.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.710,-26.518,-82.542,-4.978,-6.300
ZINC000000035444,lig3164,target001,autodock,lig3164/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.750,-27.609,-78.037,-6.887,-8.010
ZINC000000035446,lig3165,target001,vina,lig3165/target001/poses/pose-14.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.220,-25.963,-71.816,-4.913,-6.500
ZINC000000035447,lig3166,target001,vina,lig3166/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.010,-35.229,-96.996,-6.844,-7.800
ZINC000000035450,lig3167,target001,autodock,lig3167/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.550,-30.642,-95.663,-7.675,-8.250
ZINC000000035458,lig3168,target001,vina,lig3168/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.260,-32.871,-93.908,-7.559,-7.700
ZINC000000035464,lig3169,target001,dock,lig3169/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.560,-43.105,-100.429,-7.915,-41.195
ZINC000000035489,lig3170,target001,vina,lig3170/target001/poses/pose-14.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.960,-40.844,-96.370,-7.434,-7.200
ZINC000000035503,lig3171,target001,dock,lig3171/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.710,-47.213,-95.837,-6.935,-45.908
ZINC000000035521,lig3172,target001,dock,lig3172/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.050,-43.609,-78.318,-6.940,-43.246
ZINC000000035522,lig3173,target001,autodock,lig3173/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.710,-42.004,-84.317,-5.772,-6.480
ZINC000000035523,lig3174,target001,vina,lig3174/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.180,-34.123,-78.772,-7.066,-7.900
ZINC000000035525,lig3175,target001,dock,lig3175/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.870,-36.150,-74.976,-6.197,-33.284
ZINC000000035542,lig3176,target001,autodock,lig3176/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.820,-37.274,-97.434,-7.137,-7.600
ZINC000000035547,lig3177,target001,dock,lig3177/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.320,-34.390,-79.528,-5.831,-32.824
ZINC000000035551,lig3178,target001,dock,lig3178/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.960,-32.866,-82.088,-5.836,-32.299
ZINC000000035552,lig3179,target001,autodock,lig3179/target001/poses/pose-6.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.240,-38.001,-103.789,-7.921,-8.700
ZINC000000035554,lig3180,target001,autodock,lig3180/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.450,-38.676,-104.868,-6.837,-7.090
ZINC000000035558,lig3181,target001,autodock,lig3181/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.010,-39.886,-94.159,-7.827,-8.430
ZINC000000035561,lig3182,target001,vina,lig3182/target001/poses/pose-15.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.730,-38.979,-82.824,-6.990,-7.400
ZINC000000035563,lig3183,target001,dock,lig3183/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.670,-34.318,-76.248,-7.819,-31.229
ZINC000000035565,lig3184,target001,dock,lig3184/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.170,-38.812,-88.189,-7.490,-37.973
ZINC000000035579,lig3185,target001,autodock,lig3185/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.670,-40.633,-91.168,-8.454,-7.810
ZINC000000035582,lig3186,target001,dock,lig3186/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.000,-38.915,-75.729,-6.963,-37.656
ZINC000000035583,lig3187,target001,dock,lig3187/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.000,-32.549,-68.720,-4.933,-32.996
ZINC000000035584,lig3188,target001,vina,lig3188/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.930,-36.939,-80.445,-7.217,-7.700
ZINC000000035586,lig3189,target001,vina,lig3189/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.460,-33.496,-77.300,-7.897,-8.000
ZINC000000035587,lig3190,target001,vina,lig3190/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.870,-37.863,-81.190,-7.876,-8.500
ZINC000000035589,lig3191,target001,autodock,lig3191/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.430,-40.217,-98.990,-7.273,-8.670
ZINC000000035591,lig3192,target001,vina,lig3192/target001/poses/pose-13.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.630,-38.506,-84.207,-7.401,-7.000
ZINC000000035596,lig3193,target001,autodock,lig3193/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.730,-34.259,-62.841,-6.013,-6.470
ZINC000000035597,lig3194,target001,dock,lig3194/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.270,-37.869,-93.066,-6.356,-38.397
ZINC000000035600,lig3195,target001,dock,lig3195/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.750,-39.528,-96.394,-7.015,-38.626
ZINC000000035602,lig3196,target001,dock,lig3196/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.070,-34.058,-67.195,-6.384,-32.439
ZINC000000035604,lig3197,target001,vina,lig3197/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.770,-42.690,-97.309,-7.609,-7.300
ZINC000000035608,lig3198,target001,vina,lig3198/target001/poses/pose-13.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.750,-43.327,-103.151,-7.673,-7.600
ZINC000000035610,lig3199,target001,vina,lig3199/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.730,-41.092,-97.333,-7.543,-7.700
ZINC000000035630,lig3200,target001,dock,lig3200/target001/poses/pose-24.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.220,-38.627,-72.060,-6.658,-37.312
ZINC000000035631,lig3201,target001,vina,lig3201/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.890,-38.759,-98.513,-7.958,-7.900
ZINC000000035633,lig3202,target001,autodock,lig3202/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.200,-39.274,-77.486,-6.702,-7.900
ZINC000000035634,lig3203,target001,dock,lig3203/target001/poses/pose-23.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.080,-37.925,-71.717,-6.283,-32.482
ZINC000000035638,lig3204,target001,dock,lig3204/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.350,-39.307,-87.887,-6.892,-36.846
ZINC000000035640,lig3205,target001,autodock,lig3205/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.120,-43.581,-91.740,-7.480,-7.680
ZINC000000035642,lig3206,target001,vina,lig3206/target001/poses/pose-16.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.120,-37.346,-88.365,-6.354,-7.400
ZINC000000035647,lig3207,target001,dock,lig3207/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.620,-38.793,-91.245,-7.766,-37.626
ZINC000000035648,lig3208,target001,vina,lig3208/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.640,-39.578,-82.337,-5.400,-7.200
